Student ID,Student Name,Job ID #1,Job ID #2,Job ID #3,Job ID #4,Job ID #5
1429,Nick Chase,110,346,380,391,462
1430,George Wayne,5,430,228,418,
1431,Daniel Young,127,288,233,86,220
1432,Alexa Jobs,194,170,311,240,179
1433,George Jobs,64,390,273,201,
1434,Johnny Mack,169,53,,,
1435,Poju Matheson,123,192,,,
1436,Andrew Bobson,428,380,188,76,
1437,Jeff Lopez,310,49,109,,
1438,Andrew Bobson,481,170,304,125,167
1439,Paul Parker,149,70,97,300,
1440,Andrew Dean,224,121,365,21,62
1441,Alexa Stewart,53,1,33,397,206
1442,Mikey Parker,365,374,380,,
1443,George Stewart,1,393,456,173,
1444,Daniel Lee,306,176,364,147,68
1445,Destiny Douglass,413,40,237,370,299
1446,Jeff Jackson,33,103,87,238,181
1447,Isaak Sobrino,124,384,362,86,
1448,Thomas Michaels,135,272,143,321,170
1449,Ivan Dell,406,327,429,430,342
1450,Paula Sobrino,356,466,246,,
1451,Nick Sinatra,448,203,110,74,438
1452,Michael Stevenson,245,123,,,
1453,George Dean,97,2,404,376,88
1454,Janet Michaels,257,244,,,
1455,Paula Williams,357,57,375,,
1456,Peter Jackson,26,68,445,108,476
1457,Jakob Hernandez,291,118,475,327,
1458,Ivan Young,322,37,394,242,
1459,Jillian Diesel,227,417,167,165,
1460,Michael Wayne,482,49,,,
1461,Poju Stewart,371,314,493,162,
1462,Hugh Mack,253,111,,,
1463,Illiana Rudd,344,428,200,408,400
1464,George Jobs,218,310,100,399,
1465,Johnny Mungus,462,74,492,195,
1466,Jessica Gomez,276,395,363,,
1467,Matt Gonzalez,452,392,365,154,107
1468,Maria Hernandez,442,240,480,74,
1469,Thomas Ybarra,415,373,367,169,58
1470,Johnny Mack,339,478,170,460,266
1471,Dana Sobrino,431,482,53,,
1472,Thomas Rudd,13,380,92,20,
1473,George Michaels,29,17,172,495,305
1474,Daniel Sanchez,466,498,227,,
1475,Jack Westlund,440,80,191,438,82
1476,Paula Ybarra,317,142,211,20,
1477,Illiana Stewart,316,105,83,7,177
1478,Destiny Johnson,496,459,179,389,
1479,Richard Parker,233,194,,,
1480,Alexa Lopez,388,278,74,202,315
1481,Hugh Westlund,374,8,214,114,112
1482,Illiana Bobson,128,82,355,,
1483,George Gonzalez,468,128,355,149,291
1484,Alexa Dean,276,230,432,326,
1485,Hugh Dean,186,279,,,
1486,Mark Parker,308,137,491,1,189
1487,Lucas Rudd,103,314,,,
1488,Jeff Quintero,439,345,434,399,205
1489,Maria Martinez,1,276,146,102,
1490,George Douglass,378,270,305,,
1491,Maria Evans,438,498,330,311,234
1492,Paul Chase,231,369,78,,
1493,Richard Mungus,415,117,,,
1494,Jordan Richison,21,205,71,11,449
1495,Maria Smith,388,266,108,17,
1496,Dana Jobs,244,170,425,,
1497,Eddie Douglass,148,317,,,
1498,Michael Lee,406,411,321,134,3
1499,Lucas Matheson,478,437,,,
1500,Jakob Jobs,152,65,354,,
1501,Destiny Gonzalez,349,421,96,,
1502,Brad Williams,441,477,330,67,
1503,Paul Smith,46,118,,,
1504,Michael Bravo,382,197,282,398,
1505,Eddie Smith,393,298,58,376,495
1506,Eddie Smith,488,147,98,27,
1507,Mark Sobrino,243,48,205,240,326
1508,Jordan Richison,409,332,302,,
1509,Jack Lopez,157,148,312,463,
1510,Maria Morgan,174,218,429,266,
1511,Brad Stewart,269,146,,,
1512,Jillian Wayne,374,155,86,125,120
1513,Chad Jefferson,215,123,200,,
1514,George Stewart,19,219,497,51,265
1515,Maria Dell,114,268,499,303,377
1516,Maria Stevenson,70,92,166,,
1517,Dana Dell,447,175,207,45,
1518,Ivan Bravo,183,242,87,402,47
1519,Andrew Jobs,249,346,174,26,178
1520,Dana Bobson,293,239,,,
1521,Bruce Young,85,396,311,151,14
1522,George Ybarra,158,170,412,307,394
1523,Morgan Jefferson,68,271,,,
1524,Eddie Sanchez,14,108,179,363,26
1525,Janet Hernandez,305,376,,,
1526,Nick Young,177,448,,,
1527,Andrew Westlund,25,281,311,,
1528,Jordan Douglass,466,81,490,441,417
1529,Lucas Rudd,406,378,66,322,
1530,Mikey Chase,371,6,454,330,453
1531,Peter Westlund,343,424,,,
1532,Jeff Young,380,302,415,434,203
1533,Brad Douglass,5,498,71,283,99
1534,Jordan Bobson,140,70,,,
1535,Jakob Gomez,65,130,2,401,438
1536,Morgan Morgan,394,286,186,359,365
1537,Destiny Sobrino,381,66,148,29,490
1538,Morgan Dean,158,55,126,42,368
1539,Jakob Sinatra,426,325,247,53,
1540,Jakob Lee,198,460,204,,
1541,Richard Chase,233,77,,,
1542,Lucas Lopez,355,205,0,182,
1543,Ivan Westlund,452,76,288,493,174
1544,Ivan Bobson,355,92,460,,
1545,Jordan Dell,411,186,,,
1546,Mikey Gomez,450,367,,,
1547,Maria Douglass,424,372,,,
1548,Brad Jobs,104,376,272,182,240
1549,Morgan Bravo,412,402,,,
1550,Michael Ybarra,153,133,262,353,36
1551,Poju Gonzalez,60,147,404,180,82
1552,Bruce Gonzalez,32,345,,,
1553,Johnny Stevenson,329,108,61,473,
1554,John Douglass,266,269,205,368,
1555,Nick Thomas,449,65,244,,
1556,Lucas Bobson,318,492,239,128,
1557,Jefferson Gomez,283,483,,,
1558,Matt Douglass,56,11,130,104,378
1559,Richard Jackson,234,287,186,358,160
1560,Richard Wayne,362,136,452,3,160
1561,Ivan Sanchez,150,122,333,,
1562,Michael Ybarra,439,226,416,83,
1563,Hugh Rudd,294,72,261,96,444
1564,Paula Mack,142,361,180,124,
1565,George Rudd,208,211,450,253,
1566,Jessica Mack,185,71,5,465,232
1567,Illiana Lopez,69,85,,,
1568,Matt Johnson,263,350,214,294,388
1569,Poju Rudd,352,93,173,171,493
1570,George Chase,323,480,,,
1571,Jordan Sanchez,218,39,,,
1572,Illiana Richison,462,493,48,440,341
1573,Alexa Parker,138,198,,,
1574,Isaak Parker,189,255,375,182,
1575,Nick Richison,345,75,,,
1576,Isaak Parker,15,359,464,204,
1577,Mark Hernandez,200,65,14,255,23
1578,Illiana Dean,197,150,334,,
1579,Richard Young,5,246,,,
1580,Isaak Williams,418,294,143,74,173
1581,Maria Gomez,135,397,60,,
1582,Andrew Douglass,83,210,461,,
1583,Mark Morgan,301,94,1,,
1584,Doug Jobs,398,51,67,423,186
1585,George Chase,225,497,14,185,265
1586,Andrew Dell,269,357,247,488,329
1587,Jessica Diesel,30,458,198,381,228
1588,Daniel Matheson,421,378,135,476,26
1589,Poju Diesel,467,77,,,
1590,Morgan Williams,400,393,184,112,
1591,Dana Hernandez,114,304,3,286,
1592,Eddie Evans,162,424,,,
1593,Jefferson Westlund,487,492,236,466,43
1594,Paul Padilla,116,7,,,
1595,Jack Hernandez,197,288,100,,
1596,Nick Gonzalez,342,239,,,
1597,George Stevenson,491,296,429,,
1598,Bruce Gonzalez,254,454,189,452,393
1599,Jakob Stewart,118,341,265,3,34
1600,Thomas Chase,23,267,139,286,
1601,Janet Michaels,405,296,7,,
1602,Paula Jackson,208,337,89,138,
1603,Hugh Thomas,495,217,372,206,348
1604,Paula Williams,59,345,407,469,
1605,Janet Smith,201,135,64,51,
1606,Alexa Hernandez,327,74,305,430,36
1607,Nick Mungus,141,258,290,,
1608,Chad Matheson,183,8,72,382,477
1609,Jefferson Jackson,234,139,434,266,327
1610,Ivan Martinez,337,96,91,432,323
1611,Jack Mack,310,263,144,169,52
1612,Ivan Dean,314,40,255,147,307
1613,Isaak Johnson,20,184,414,332,67
1614,Dana Smith,277,370,388,22,298
1615,Brad Richison,126,324,26,288,187
1616,Poju Michaels,360,491,492,270,340
1617,Matt Lopez,326,379,265,215,177
1618,Illiana Matheson,255,486,,,
1619,Jillian Hernandez,213,493,187,116,
1620,Jefferson Bravo,475,375,469,422,47
1621,Peter Gonzalez,22,58,408,94,
1622,Jeff Richison,165,459,,,
1623,Isaak Evans,279,2,211,121,
1624,John Quintero,127,433,73,394,298
1625,Andrew Jackson,228,118,38,,
1626,Isaak Chase,250,270,432,265,77
1627,Alexa Martinez,465,167,,,
1628,Maria Smith,452,109,321,477,319
1629,Isaak Martinez,330,26,,,
1630,Maria Quintero,442,388,140,271,68
1631,Jakob Richison,216,357,110,448,
1632,Isaak Sinatra,489,321,,,
1633,Jeff Sinatra,343,452,,,
1634,John Johnson,13,443,237,410,286
1635,Destiny Chase,157,443,490,34,95
1636,Lucas Rudd,209,260,29,,
1637,Brad Dell,356,435,382,9,206
1638,Poju Mungus,100,426,306,42,
1639,Jessica Parker,453,378,323,30,58
1640,Jordan Jobs,393,27,284,,
1641,George Bravo,329,130,37,,
1642,Jefferson Quintero,133,193,250,301,417
1643,Lucas Mungus,271,228,145,10,246
1644,Jillian Rudd,148,226,332,354,
1645,Poju Matheson,400,162,368,453,361
1646,Chad Sobrino,346,111,38,88,278
1647,Hugh Stewart,376,460,161,,
1648,Jessica Smith,196,165,308,315,118
1649,Ivan Williams,278,185,,,
1650,Jessica Wayne,416,243,8,95,172
1651,George Diesel,214,234,,,
1652,Janet Matheson,357,306,,,
1653,Janet Mack,328,276,204,285,215
1654,Mikey Evans,191,240,225,375,466
1655,Poju Jackson,266,141,,,
1656,Ivan Bravo,484,341,,,
1657,Destiny Sinatra,253,308,,,
1658,Illiana Mack,459,219,117,306,138
1659,Jessica Quintero,337,379,277,184,182
1660,Jefferson Richison,35,428,,,
1661,Brad Johnson,160,311,202,,
1662,Matt Ybarra,324,387,234,178,
1663,Chad Stewart,125,212,118,57,
1664,Daniel Smith,361,418,59,462,492
1665,Alexa Parker,28,474,105,323,221
1666,Richard Sinatra,391,133,432,177,
1667,Richard Sinatra,327,60,101,161,396
1668,Poju Williams,495,292,343,,
1669,Dana Sinatra,405,203,455,425,375
1670,Morgan Jobs,419,399,372,299,413
1671,Peter Mack,74,227,391,436,384
1672,Thomas Quintero,380,151,18,336,132
1673,George Dean,224,396,6,411,
1674,Doug Sanchez,240,133,,,
1675,Destiny Lee,196,107,275,438,335
1676,Thomas Mungus,52,284,,,
1677,Hugh Jobs,224,212,,,
1678,Morgan Jefferson,341,6,231,105,296
1679,Paula Dell,2,188,,,
1680,Mikey Parker,94,55,60,102,
1681,Jakob Smith,373,429,139,,
1682,Bruce Ybarra,38,359,135,349,
1683,Bob Douglass,469,335,,,
1684,Alexa Michaels,294,269,490,184,
1685,Richard Stewart,273,119,411,389,
1686,Poju Sobrino,152,50,,,
1687,Jillian Gomez,275,398,10,245,413
1688,Paula Diesel,348,271,409,,
1689,Jillian Jefferson,417,494,406,144,11
1690,Daniel Douglass,321,283,413,164,
1691,Jack Evans,45,183,239,131,317
1692,Paula Diesel,203,376,473,357,
1693,Poju Douglass,427,435,267,177,
1694,Illiana Hernandez,198,459,,,
1695,George Richison,388,215,254,,
1696,Eddie Thomas,201,180,436,381,383
1697,Bruce Mack,212,37,261,427,486
1698,Richard Jackson,124,387,71,,
1699,Michael Smith,392,358,167,326,372
1700,Matt Lee,51,407,80,358,333
1701,Nick Lee,365,451,327,245,
1702,Isaak Sinatra,283,125,97,169,
1703,Michael Bobson,78,41,14,66,
1704,Doug Westlund,204,249,121,,
1705,Lucas Stewart,388,233,434,,
1706,Daniel Martinez,318,373,117,,
1707,Jack Chase,186,382,219,67,225
1708,Jordan Jobs,192,166,343,224,
1709,Jillian Michaels,257,382,477,180,405
1710,Jakob Lopez,230,51,,,
1711,John Smith,59,451,,,
1712,Jillian Matheson,356,244,,,
1713,Andrew Douglass,194,444,160,219,
1714,Janet Gomez,159,70,205,330,255
1715,Lucas Chase,26,123,,,
1716,Jakob Dean,13,408,143,219,67
1717,Mikey Richison,295,44,139,392,
1718,Illiana Stewart,319,168,452,378,
1719,Peter Padilla,145,471,405,,
1720,Johnny Parker,62,136,249,323,402
1721,Illiana Padilla,490,426,100,,
1722,Maria Wayne,340,425,273,345,
1723,Jakob Martinez,212,422,219,203,340
1724,Maria Wayne,434,21,284,,
1725,Doug Mack,376,360,325,369,401
1726,Mark Douglass,364,284,480,88,
1727,Jefferson Wayne,15,343,298,,
1728,Andrew Gonzalez,327,336,389,,
1729,Destiny Gomez,232,346,23,140,
1730,Peter Lopez,272,29,356,367,
1731,Mikey Stewart,439,468,400,454,
1732,Ivan Lee,27,400,311,410,
1733,Paul Wayne,23,151,,,
1734,Jillian Evans,256,447,,,
1735,Chad Morgan,417,473,347,,
1736,Andrew Mungus,270,432,,,
1737,Peter Evans,142,489,414,60,
1738,Brad Jobs,441,242,408,,
1739,Alexa Bravo,18,473,420,90,77
1740,Thomas Martinez,95,182,132,333,297
1741,Hugh Young,54,174,425,401,496
1742,Jack Wayne,409,26,5,442,466
1743,Bruce Rudd,318,476,340,32,432
1744,Jillian Diesel,324,39,,,
1745,Bruce Dell,255,428,244,31,237
1746,Paula Wayne,42,362,,,
1747,George Bobson,25,117,181,407,194
1748,Maria Jackson,263,384,22,136,212
1749,Jack Bravo,311,323,499,326,160
1750,Isaak Chase,53,70,,,
1751,Jordan Stevenson,64,81,398,246,121
1752,Paul Douglass,210,142,311,,
1753,Janet Quintero,127,424,430,266,187
1754,Jakob Ybarra,214,432,30,104,
1755,Lucas Ybarra,259,205,399,491,405
1756,Nick Sobrino,302,415,47,346,123
1757,Jordan Evans,349,491,,,
1758,Paula Matheson,21,274,47,,
1759,Thomas Lopez,165,444,63,113,
1760,John Jackson,401,336,356,136,202
1761,Eddie Lopez,425,119,108,478,437
1762,Doug Lee,4,195,112,,
1763,Morgan Gonzalez,291,114,147,32,
1764,Jillian Bravo,386,488,118,309,294
1765,Matt Thomas,345,19,,,
1766,Janet Smith,353,20,415,259,486
1767,Daniel Stewart,414,481,473,,
1768,Nick Bravo,224,123,,,
1769,Morgan Richison,218,14,349,,
1770,Paula Rudd,295,187,160,174,
1771,Daniel Johnson,366,251,75,383,125
1772,Lucas Lopez,387,169,194,,
1773,Isaak Chase,476,38,,,
1774,Jefferson Morgan,146,475,486,,
1775,Jillian Rudd,338,302,,,
1776,Lucas Gomez,469,207,327,407,269
1777,Jeff Jackson,337,412,,,
1778,Mikey Hernandez,131,308,223,239,425
1779,Destiny Bobson,346,278,,,
1780,Peter Lee,86,328,245,58,424
1781,Jeff Gomez,179,95,129,395,445
1782,Paula Douglass,395,342,,,
1783,Morgan Bobson,302,368,306,78,
1784,Jefferson Lee,487,387,171,366,482
1785,Eddie Sinatra,128,19,100,442,351
1786,Mikey Jefferson,267,237,22,236,
1787,Matt Mungus,63,428,330,473,25
1788,Janet Young,91,428,,,
1789,Mikey Westlund,271,198,69,238,148
1790,Poju Parker,366,21,339,98,38
1791,Johnny Stevenson,35,60,184,367,179
1792,Isaak Wayne,206,342,289,460,
1793,George Morgan,436,331,,,
1794,Dana Sobrino,47,257,354,256,411
1795,Bruce Williams,182,344,7,,
1796,Brad Jobs,354,106,137,,
1797,Thomas Stewart,283,95,477,482,353
1798,Bob Williams,241,45,,,
1799,Richard Wayne,394,398,159,17,
1800,Paula Dean,435,412,388,,
1801,Mark Padilla,19,291,271,,
1802,John Matheson,79,117,,,
1803,Jordan Ybarra,318,379,172,270,
1804,Richard Mungus,182,1,394,481,
1805,Johnny Gonzalez,235,252,283,282,370
1806,Janet Smith,499,294,473,159,326
1807,Isaak Johnson,54,6,247,,
1808,Lucas Lopez,351,319,477,,
1809,Isaak Dell,36,217,,,
1810,Bruce Mungus,339,495,324,409,152
1811,Brad Mack,211,460,443,,
1812,Andrew Michaels,9,425,93,,
1813,John Douglass,170,114,,,
1814,Jefferson Parker,223,419,,,
1815,Destiny Quintero,173,183,101,466,
1816,Paul Wayne,134,246,185,354,
1817,Chad Parker,257,425,267,,
1818,Andrew Parker,144,209,,,
1819,Andrew Lee,148,282,135,465,
1820,Jessica Rudd,171,6,277,213,
1821,Andrew Stewart,343,176,365,454,460
1822,Paul Sobrino,428,359,150,287,493
1823,Richard Mack,21,215,45,,
1824,Dana Morgan,305,71,483,125,
1825,Illiana Padilla,347,69,,,
1826,Chad Gonzalez,164,323,288,327,
1827,Jessica Padilla,449,210,,,
1828,Andrew Stewart,166,203,100,320,324
1829,Peter Mack,193,424,439,486,23
1830,Lucas Rudd,191,325,136,270,250
1831,Jordan Bobson,380,416,2,,
1832,Doug Gomez,413,462,61,122,196
1833,Paula Michaels,448,446,129,250,51
1834,Brad Diesel,184,278,142,,
1835,Hugh Jobs,412,480,266,420,12
1836,Jeff Smith,221,217,191,372,313
1837,Johnny Parker,251,70,255,29,466
1838,Bruce Mungus,257,437,489,347,349
1839,Jeff Padilla,226,145,176,133,
1840,Janet Chase,263,213,427,87,461
1841,Jillian Chase,462,42,295,94,78
1842,Jordan Matheson,82,362,1,,
1843,Peter Jackson,456,415,,,
1844,Maria Chase,129,60,208,76,
1845,Dana Jefferson,67,51,239,,
1846,John Jobs,5,492,295,69,37
1847,Isaak Chase,212,203,,,
1848,George Dean,438,282,47,,
1849,Thomas Thomas,331,203,269,,
1850,Thomas Wayne,62,396,240,304,162
1851,Jakob Sinatra,237,294,474,,
1852,Brad Sinatra,241,224,,,
1853,Brad Richison,432,400,199,407,299
1854,Chad Williams,173,222,14,80,
1855,Jefferson Jackson,265,35,1,225,
1856,Jefferson Evans,154,413,458,110,
1857,Jefferson Sobrino,394,122,129,334,279
1858,Daniel Hernandez,319,255,,,
1859,Mark Jackson,357,444,180,110,
1860,Morgan Jobs,135,40,460,391,224
1861,Richard Bravo,378,471,300,340,
1862,Jessica Young,142,34,492,499,85
1863,Andrew Dell,318,18,,,
1864,Hugh Jobs,290,117,46,330,
1865,Janet Martinez,41,299,230,105,134
1866,Eddie Sanchez,97,140,138,337,
1867,Jakob Westlund,41,50,194,,
1868,Destiny Ybarra,169,154,111,188,
1869,Isaak Stevenson,447,39,,,
1870,Richard Mack,373,71,136,109,
1871,Thomas Padilla,99,88,401,455,222
1872,Jeff Gomez,13,387,298,242,402
1873,George Jefferson,39,476,313,38,
1874,Doug Sanchez,449,303,,,
1875,Doug Diesel,78,478,157,57,421
1876,Jordan Matheson,117,178,440,310,352
1877,Matt Jackson,484,148,189,71,440
1878,Andrew Hernandez,114,175,,,
1879,Jillian Stewart,286,305,181,82,458
1880,Lucas Diesel,104,356,,,
1881,John Dean,441,22,,,
1882,Daniel Thomas,14,472,281,278,223
1883,Paul Westlund,285,17,,,
1884,Chad Evans,468,453,19,139,112
1885,Destiny Mungus,132,328,453,,
1886,Janet Rudd,130,449,233,307,78
1887,Hugh Gomez,72,195,480,362,12
1888,Jessica Gonzalez,470,215,284,173,405
1889,Maria Jackson,322,164,297,331,
1890,Richard Richison,340,133,491,152,67
1891,Poju Johnson,226,72,265,271,327
1892,Bob Parker,192,149,151,,
1893,Mark Smith,9,101,1,448,55
1894,Bob Richison,396,312,304,373,454
1895,Bob Parker,151,154,161,,
1896,Thomas Quintero,351,292,402,,
1897,Alexa Lee,155,74,465,,
1898,Hugh Sobrino,341,442,305,469,374
1899,Paul Diesel,264,9,488,459,194
1900,Thomas Jobs,487,118,78,339,167
1901,John Morgan,384,26,186,352,41
1902,Isaak Jackson,9,477,373,247,388
1903,Lucas Hernandez,471,444,295,420,310
1904,Nick Sinatra,94,251,355,,
1905,Brad Bravo,314,306,,,
1906,Daniel Dean,126,197,257,263,
1907,Jeff Mack,197,377,252,181,
1908,Doug Ybarra,295,305,348,292,253
1909,Daniel Jefferson,452,290,372,358,
1910,Johnny Gonzalez,13,399,414,277,51
1911,Thomas Evans,408,241,146,,
1912,Hugh Morgan,16,278,413,451,369
1913,George Mack,307,417,296,240,
1914,Paul Thomas,419,493,466,309,390
1915,Johnny Johnson,351,60,153,307,182
1916,Jack Ybarra,268,275,21,401,211
1917,Morgan Quintero,184,421,22,336,104
1918,Jakob Diesel,258,32,496,,
1919,Lucas Parker,185,239,,,
1920,John Sobrino,232,327,,,
1921,Ivan Jackson,438,381,15,186,195
1922,Mark Padilla,366,86,,,
1923,Bruce Wayne,256,129,33,99,106
1924,Ivan Richison,389,218,426,342,196
1925,Paul Matheson,17,26,295,392,276
1926,Bruce Sanchez,483,440,488,,
1927,Daniel Evans,461,68,125,319,
1928,Mikey Smith,449,414,444,374,452
1929,Destiny Padilla,153,458,284,30,
1930,John Ybarra,452,396,437,,
1931,Daniel Stevenson,235,41,269,129,
1932,Eddie Morgan,483,96,365,,
1933,George Dell,242,57,326,179,289
1934,Lucas Martinez,405,172,392,228,47
1935,Bruce Williams,453,476,23,354,281
1936,Jordan Parker,354,46,281,199,315
1937,Johnny Padilla,248,358,,,
1938,Daniel Diesel,445,466,251,401,262
1939,Maria Stevenson,53,135,64,,
1940,Johnny Dean,382,435,76,202,60
1941,Daniel Diesel,182,53,153,292,136
1942,Andrew Smith,68,102,258,,
1943,Brad Chase,86,369,236,283,384
1944,Lucas Mack,83,113,,,
1945,Jeff Parker,279,405,,,
1946,John Martinez,23,313,300,74,12
1947,Jack Michaels,120,215,350,63,
1948,John Evans,156,382,,,
1949,Dana Ybarra,126,459,336,,
1950,Michael Jackson,390,112,419,349,238
1951,Richard Sobrino,238,431,189,421,372
1952,Nick Ybarra,154,463,136,,
1953,Matt Dell,359,492,98,255,
1954,Brad Wayne,20,87,21,329,
1955,Johnny Rudd,490,336,,,
1956,Brad Jobs,0,161,,,
1957,Brad Michaels,467,66,99,,
1958,Peter Matheson,66,287,69,231,
1959,George Bobson,490,232,156,,
1960,George Sanchez,299,389,100,,
1961,Morgan Hernandez,14,379,256,7,
1962,Mark Stewart,84,321,339,447,
1963,Jillian Chase,267,44,159,135,13
1964,George Mack,263,64,,,
1965,Johnny Johnson,230,487,263,,
1966,Paula Stevenson,369,493,133,,
1967,Jillian Dell,379,156,400,472,250
1968,Jeff Diesel,191,408,468,147,364
1969,Doug Westlund,266,102,480,371,391
1970,Paula Bobson,76,405,385,173,490
1971,Eddie Bobson,336,320,80,412,313
1972,Lucas Young,118,403,27,184,26
1973,Alexa Jefferson,252,324,113,,
1974,Bruce Westlund,108,431,,,
1975,Illiana Diesel,151,361,474,,
1976,Hugh Stevenson,171,428,,,
1977,Doug Mungus,193,322,,,
1978,Peter Douglass,326,277,336,,
1979,Poju Parker,140,0,467,484,297
1980,Jack Dell,180,162,89,64,216
1981,Ivan Lopez,71,319,394,277,214
1982,Bob Sinatra,393,185,7,406,135
1983,Bruce Williams,97,251,495,,
1984,Jack Mack,334,276,342,171,397
1985,Nick Ybarra,80,206,350,241,280
1986,Jillian Evans,448,263,195,92,
1987,Paul Stewart,167,18,321,451,39
1988,Jefferson Lee,487,262,151,,
1989,Matt Matheson,185,304,403,73,6
1990,Jakob Gonzalez,58,319,232,213,
1991,Destiny Lee,257,164,470,45,
1992,Ivan Smith,24,350,130,337,
1993,Lucas Richison,272,270,,,
1994,Mikey Jefferson,311,159,433,84,209
1995,Mark Mungus,100,311,,,
1996,Destiny Richison,45,190,,,
1997,Jakob Richison,223,57,,,
1998,Alexa Wayne,394,494,70,,
1999,Jillian Jackson,95,462,96,55,165
2000,Poju Evans,396,412,385,,
2001,Peter Dell,392,8,26,210,
2002,Paula Morgan,448,85,337,186,358
2003,Janet Michaels,146,494,,,
2004,Dana Diesel,382,85,241,473,76
2005,Bruce Mack,442,306,231,,
2006,Jillian Rudd,27,32,158,445,425
2007,Mark Jackson,360,296,,,
2008,John Bravo,50,104,261,168,149
2009,Richard Martinez,246,4,,,
2010,Bob Stewart,483,299,,,
2011,Paula Hernandez,379,151,401,,
2012,Jessica Padilla,122,58,81,,
2013,Nick Lee,198,148,,,
2014,Daniel Stewart,318,276,299,,
2015,Jack Jobs,223,386,,,
2016,Thomas Bobson,248,467,45,,
2017,Alexa Thomas,432,45,113,136,157
2018,Daniel Sinatra,352,209,,,
2019,Paula Wayne,209,148,325,381,96
2020,Paula Williams,352,267,,,
2021,Andrew Gomez,88,322,187,,
2022,Mikey Stewart,210,276,,,
2023,Michael Matheson,81,16,196,311,
2024,Jack Morgan,428,134,354,230,389
2025,Jeff Young,426,206,171,166,212
2026,Jack Jackson,69,312,,,
2027,George Williams,167,357,305,,
2028,Destiny Jackson,136,199,471,442,247
2029,Illiana Hernandez,121,153,15,475,108
2030,Dana Bobson,158,212,94,486,371
2031,Illiana Lee,407,259,,,
2032,Illiana Morgan,60,97,,,
2033,George Lopez,453,417,412,112,66
2034,Bob Sanchez,205,225,480,363,475
2035,Paul Gonzalez,217,446,166,483,339
2036,Jakob Lee,430,154,157,21,454
2037,George Johnson,70,425,88,6,
2038,John Young,329,49,147,34,230
2039,Morgan Dean,396,49,167,,
2040,Jillian Quintero,125,118,89,,
2041,Paula Hernandez,350,26,273,168,317
2042,Ivan Smith,22,315,421,267,411
2043,Maria Gomez,498,370,410,283,
2044,Hugh Matheson,440,459,,,
2045,Peter Wayne,16,381,306,,
2046,Eddie Douglass,217,411,,,
2047,George Young,429,364,110,54,
2048,Richard Wayne,5,25,,,
2049,Ivan Stewart,300,210,,,
2050,Brad Dell,267,44,273,2,63
2051,Jillian Stevenson,141,416,148,,
2052,Chad Martinez,215,126,183,484,496
2053,Brad Smith,138,88,148,,
2054,Mark Young,15,49,445,458,179
2055,Jefferson Mungus,141,354,279,,
2056,Brad Mungus,99,123,52,138,466
2057,Jillian Chase,335,145,97,271,14
2058,Hugh Gomez,165,447,473,350,268
2059,Bruce Sinatra,348,227,124,135,
2060,Michael Morgan,412,144,,,
2061,Destiny Gonzalez,21,120,65,63,496
2062,Maria Stevenson,94,90,13,352,
2063,Chad Bobson,424,440,412,138,72
2064,Jack Ybarra,441,26,366,159,347
2065,Eddie Matheson,138,455,158,222,
2066,Jeff Ybarra,424,269,126,401,
2067,Bruce Gomez,492,275,295,8,
2068,Johnny Wayne,449,443,396,194,
2069,Poju Evans,420,412,,,
2070,Bob Sanchez,319,484,107,337,309
2071,Morgan Young,200,344,,,
2072,Ivan Sinatra,420,308,38,,
2073,Andrew Gomez,352,241,489,55,122
2074,Jefferson Matheson,4,473,,,
2075,Daniel Matheson,243,360,38,,
2076,Jessica Gonzalez,175,233,283,,
2077,Michael Morgan,58,460,433,325,428
2078,Isaak Johnson,190,359,24,92,7
2079,Paul Jobs,110,185,498,345,
2080,George Parker,471,324,47,466,6
2081,Ivan Michaels,421,9,,,
2082,George Wayne,90,54,423,,
2083,Destiny Mack,484,118,77,402,
2084,Lucas Rudd,159,331,332,,
2085,Bruce Sinatra,306,225,94,352,289
2086,Jeff Dell,145,55,199,437,
2087,Janet Jefferson,273,430,78,96,309
2088,Brad Matheson,275,74,,,
2089,Destiny Bravo,486,256,443,,
2090,Dana Diesel,204,57,76,,
2091,John Michaels,408,55,237,228,100
2092,George Bravo,189,466,,,
2093,Nick Gonzalez,301,454,345,,
2094,Doug Hernandez,491,65,431,22,372
2095,Hugh Dell,185,492,401,253,64
2096,Peter Stewart,279,142,,,
2097,Mark Bravo,185,425,106,351,191
2098,Jessica Jobs,372,105,292,302,257
2099,Matt Johnson,245,382,447,262,79
2100,Isaak Ybarra,249,363,147,448,98
2101,Jordan Martinez,429,75,47,385,448
2102,Matt Hernandez,342,69,406,278,486
2103,Peter Wayne,483,123,,,
2104,Lucas Bravo,187,248,92,,
2105,Daniel Sobrino,499,454,114,178,330
2106,George Lee,22,146,23,497,424
2107,Andrew Williams,90,0,20,,
2108,Jefferson Gomez,321,497,313,288,352
2109,Jakob Lee,204,233,7,433,243
2110,Michael Dell,193,33,,,
2111,Ivan Jobs,416,337,11,343,
2112,Thomas Evans,260,397,273,,
2113,Eddie Padilla,254,64,133,245,252
2114,Mark Gonzalez,181,92,24,205,289
2115,George Smith,443,155,283,259,196
2116,Lucas Dean,14,97,,,
2117,Andrew Gonzalez,57,80,450,146,89
2118,Dana Quintero,149,265,217,111,83
2119,Paul Thomas,230,284,470,69,
2120,Andrew Diesel,4,353,340,401,169
2121,Jack Dell,415,103,423,121,253
